City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
312,nosy varika,-20.5833,48.5333,30.069999999999993,78,18,1.43,MG,2025-1-9
313,mount pearl,47.5166,-52.7813,3.230000000000018,92,100,5.14,CA,2025-1-9
314,wanning,18.8003,110.3967,22.75999999999999,73,82,7.71,CN,2025-1-9
315,chapaev,50.2,51.1667,3.6100000000000136,95,100,2.68,KZ,2025-1-9
316,were ilu,10.6,39.4333,12.350000000000023,77,19,2.01,ET,2025-1-9
317,bardai,11.65,7.2333,16.089999999999975,23,1,4.76,NG,2025-1-9
318,tazovsky,67.4667,78.7,-15.780000000000001,93,100,7.74,RU,2025-1-9
319,aykhal,66.0,111.5,-15.77000000000001,98,100,2.29,RU,2025-1-9
320,kone,-21.0595,164.8658,31.579999999999984,54,72,1.45,NC,2025-1-9
321,puerto baquerizo moreno,-0.9,-89.6,26.980000000000018,89,88,2.99,EC,2025-1-9
322,sinmak,38.4167,126.2333,-4.139999999999986,42,3,3.47,KP,2025-1-9
323,labrador city,52.9463,-66.9114,-0.8999999999999773,81,100,16.09,CA,2025-1-9
324,oum hadjer,13.2954,19.6966,19.069999999999993,25,0,4.62,TD,2025-1-9
325,tarboro,35.8968,-77.5358,1.1499999999999773,50,0,3.09,US,2025-1-9
326,egilsstadir,65.2653,-14.3948,-11.899999999999977,85,0,0.51,IS,2025-1-9
327,plakhtiyivka,46.1006,29.7217,10.75,98,41,4.46,UA,2025-1-9
328,akdepe,42.0551,59.3788,1.1399999999999864,35,0,3.42,TM,2025-1-9
329,matadi,-5.8167,13.45,26.389999999999986,98,53,0.44,CD,2025-1-9
330,talcahuano,-36.7167,-73.1167,17.970000000000027,67,0,5.14,CL,2025-1-9
331,san patricio,28.017,-97.5169,7.1200000000000045,89,100,4.95,US,2025-1-9
332,jiuquan,39.7432,98.5174,-0.6899999999999977,61,100,2.62,CN,2025-1-9
333,mahajanga,-15.7167,46.3167,30.100000000000023,77,61,3.29,MG,2025-1-9
334,christchurch,-43.5333,172.6333,23.329999999999984,59,75,3.6,NZ,2025-1-9
335,olyokminsk,60.3736,120.4264,-17.74000000000001,85,99,1.61,RU,2025-1-9
336,horta,38.5333,-28.6333,20.939999999999998,92,100,4.92,PT,2025-1-9
337,hargeysa,9.56,44.065,16.389999999999986,92,52,3.4,SO,2025-1-9
338,shingu,33.7333,135.9833,9.899999999999977,44,59,5.86,JP,2025-1-9
339,vilyuchinsk,52.9306,158.4028,-4.699999999999989,73,0,2.59,RU,2025-1-9
340,la paz,-16.5,-68.15,11.25,86,100,4.12,BO,2025-1-9
341,tyumen,57.1522,65.5272,3.1999999999999886,86,75,7.0,RU,2025-1-9
342,totness,5.8833,-56.3167,28.20999999999998,72,9,3.66,SR,2025-1-9
343,yatou,37.15,122.3833,3.3000000000000114,57,60,5.92,CN,2025-1-9
344,minas de marcona,-15.2119,-75.1103,19.139999999999986,80,55,3.98,PE,2025-1-9
345,tadine,-21.55,167.8833,29.339999999999975,60,83,5.83,NC,2025-1-9
346,naze,28.3667,129.4833,14.660000000000025,69,97,8.54,JP,2025-1-9
347,labytnangi,66.6572,66.4183,-10.120000000000005,96,100,2.69,RU,2025-1-9
348,nizhniy lomov,53.5304,43.6766,2.490000000000009,92,100,3.98,RU,2025-1-9
349,trinidad,-14.8333,-64.9,25.99000000000001,96,100,1.47,BO,2025-1-9
350,awjilah,29.1081,21.2869,14.269999999999982,91,0,3.47,LY,2025-1-9
351,bikenibeu village,1.3673,173.1241,34.129999999999995,70,20,4.12,KI,2025-1-9
352,princeville,45.7668,-61.2985,4.560000000000002,95,100,6.69,CA,2025-1-9
353,filey,54.21,-0.2892,3.3100000000000023,39,60,1.79,GB,2025-1-9
354,sinan,34.8262,126.1086,3.9700000000000273,73,100,10.75,KR,2025-1-9
355,sarpang,26.864,90.2674,22.529999999999973,38,50,1.62,BT,2025-1-9
356,beatrice,40.2681,-96.747,4.2099999999999795,86,100,5.14,US,2025-1-9
357,hadibu,12.65,54.0333,25.980000000000018,66,12,5.01,YE,2025-1-9
358,taltal,-25.4,-70.4833,22.75,84,5,0.88,CL,2025-1-9
359,dudinka,69.4058,86.1778,-29.05000000000001,100,82,2.5,RU,2025-1-9
360,monte alegre,-2.0078,-54.0692,27.560000000000002,83,96,1.46,BR,2025-1-9
361,lagoa,39.05,-27.9833,20.889999999999986,88,100,5.86,PT,2025-1-9
362,kayangel,8.0823,134.7173,31.70999999999998,76,40,7.21,PW,2025-1-9
363,talipparamba,12.05,75.35,31.120000000000005,50,94,1.07,IN,2025-1-9
364,hawaiian paradise park,19.5933,-154.9731,26.879999999999995,93,0,2.57,US,2025-1-9
365,lompoc,34.6391,-120.4579,14.339999999999975,65,0,2.57,US,2025-1-9
366,fuglafjordur,62.244,-6.814,2.089999999999975,70,63,2.88,FO,2025-1-9
367,pechory,57.8164,27.6119,2.1499999999999773,96,100,4.44,RU,2025-1-9
368,quellon,-43.1167,-73.6167,11.850000000000023,88,0,3.32,CL,2025-1-9
369,radevormwald,51.2,7.35,2.1399999999999864,95,94,4.54,DE,2025-1-9
370,ponta delgada,37.7333,-25.6667,21.55000000000001,100,75,8.75,PT,2025-1-9
371,walla walla,46.0646,-118.343,5.189999999999998,88,100,3.09,US,2025-1-9
372,mirny,62.5353,113.9611,-11.810000000000002,96,100,2.48,RU,2025-1-9
373,broken hill,-31.95,141.4333,39.089999999999975,14,2,1.51,AU,2025-1-9
374,beira,-19.8436,34.8389,28.19999999999999,73,75,2.06,MZ,2025-1-9
375,timimoun,29.2639,0.231,9.360000000000014,52,0,3.6,DZ,2025-1-9
376,portland,45.5234,-122.6762,9.279999999999973,74,75,6.17,US,2025-1-9
377,harstad,68.799,16.5293,-1.759999999999991,89,92,4.32,NO,2025-1-9
378,fort bragg,35.139,-79.006,0.8999999999999773,53,0,2.06,US,2025-1-9
379,ketchikan,55.3422,-131.6461,12.410000000000025,89,100,7.72,US,2025-1-9
380,hithadhoo,-0.6,73.0833,30.930000000000007,73,73,1.4,MV,2025-1-9
381,kargasok,59.0556,80.8572,-8.610000000000014,94,100,7.43,RU,2025-1-9
382,benjamin constant,-4.3831,-70.0311,28.220000000000027,98,91,1.17,BR,2025-1-9
383,coquimbo,-29.9533,-71.3436,21.0,94,100,2.06,CL,2025-1-9
384,burutu,5.3509,5.5076,28.49000000000001,84,1,1.16,NG,2025-1-9
385,plouzane,48.3833,-4.6167,6.25,93,100,7.2,FR,2025-1-9
386,dzuunharaa,48.8523,106.4579,-16.49000000000001,83,90,0.42,MN,2025-1-9
387,lianhe,47.1333,129.2667,-7.550000000000011,62,4,1.16,CN,2025-1-9
388,mochudi,-24.4167,26.15,24.170000000000016,89,74,2.32,BW,2025-1-9
389,port lincoln,-34.7333,135.8667,26.189999999999998,50,13,3.82,AU,2025-1-9
390,isna,25.2934,32.554,16.889999999999986,49,0,2.82,EG,2025-1-9
391,kumla,59.1277,15.1434,2.1200000000000045,86,100,7.72,SE,2025-1-9
392,kosh-agach,50.0,88.6667,-17.80000000000001,97,93,0.48,RU,2025-1-9
393,klishkivtsi,48.4316,26.2623,10.110000000000014,75,95,2.82,UA,2025-1-9
394,pen,18.75,73.0833,28.019999999999982,34,99,1.55,IN,2025-1-9
395,sur,22.5667,59.5289,24.560000000000002,60,2,4.29,OM,2025-1-9
396,borujen,31.9652,51.2873,2.3600000000000136,69,0,0.78,IR,2025-1-9
397,sandnessjoen,66.0217,12.6316,-0.10000000000002274,93,100,5.66,NO,2025-1-9
398,nagqu,31.5,92.0,-0.3299999999999841,14,0,7.56,CN,2025-1-9
399,west athens,33.9234,-118.3034,18.879999999999995,45,0,2.06,US,2025-1-9
400,mazagao,-0.115,-51.2894,26.0,99,38,1.39,BR,2025-1-9
401,uray,60.1247,64.7758,3.3700000000000045,83,100,7.47,RU,2025-1-9
402,abadiania,-16.2042,-48.7069,22.660000000000025,97,90,2.05,BR,2025-1-9
403,lawar khas,29.1167,77.7667,17.189999999999998,40,0,1.01,IN,2025-1-9
404,ko pha ngan,9.7578,100.0291,31.529999999999973,70,62,5.28,TH,2025-1-9
405,akureyri,65.6835,-18.0878,1.1100000000000136,64,20,6.69,IS,2025-1-9
406,farasan,16.7022,42.1183,29.100000000000023,77,8,4.89,SA,2025-1-9
407,thinadhoo,0.5333,72.9333,31.0,75,93,3.82,MV,2025-1-9
408,bayganin,48.6947,55.8742,-5.319999999999993,86,13,2.5,KZ,2025-1-9
409,lewiston orchards,46.3804,-116.9754,4.8799999999999955,89,40,1.54,US,2025-1-9
410,mahina,-17.5065,-149.489,31.019999999999982,78,75,1.54,PF,2025-1-9
411,iskateley,67.6803,53.1512,-7.240000000000009,95,100,3.99,RU,2025-1-9
412,as sulayyil,20.4607,45.5779,13.680000000000007,63,1,3.72,SA,2025-1-9
413,uige,-7.6087,15.0613,22.480000000000018,99,100,0.99,AO,2025-1-9
414,sarbogard,46.8869,18.6204,6.980000000000018,70,100,7.1,HU,2025-1-9
415,miandrivazo,-19.5167,45.4667,32.49000000000001,65,34,0.98,MG,2025-1-9
416,viedma,-40.8135,-62.9967,18.319999999999993,60,77,5.68,AR,2025-1-9
417,jijiga,9.35,42.8,18.839999999999975,43,82,1.42,ET,2025-1-9
418,harnai,30.1005,67.9374,16.379999999999995,18,0,1.55,PK,2025-1-9
419,mossel bay,-34.1831,22.146,23.110000000000014,79,93,3.81,ZA,2025-1-9
420,gaalkacyo,6.7697,47.4308,23.470000000000027,74,18,6.12,SO,2025-1-9
421,dunedin,-45.8742,170.5036,18.220000000000027,73,90,3.15,NZ,2025-1-9
422,novodvinsk,64.4165,40.8122,-5.990000000000009,91,38,3.7,RU,2025-1-9
423,la sarre,48.8002,-79.1996,-19.52000000000001,99,8,1.4,CA,2025-1-9
424,stornoway,58.2093,-6.3865,6.1299999999999955,87,40,1.54,GB,2025-1-9
425,ati,13.2154,18.3353,18.420000000000016,28,0,4.61,TD,2025-1-9
426,yermolayevo,52.7167,55.8,-0.10000000000002274,97,100,2.86,RU,2025-1-9
427,wajir,1.7471,40.0573,27.129999999999995,69,0,3.09,KE,2025-1-9
428,kedainiai,55.2883,23.9747,6.980000000000018,97,100,5.53,LT,2025-1-9
429,pandan,14.0453,124.1694,28.29000000000002,91,100,8.11,PH,2025-1-9
430,znamenskoye,57.1281,73.8282,-1.1200000000000045,93,100,6.72,RU,2025-1-9
431,dawson creek,55.7666,-120.2362,5.949999999999989,75,0,4.63,CA,2025-1-9
432,vega de alatorre,20.0333,-96.6333,23.850000000000023,89,88,5.22,MX,2025-1-9
433,san antonio de pale,-1.4014,5.6325,29.939999999999998,80,95,2.32,GQ,2025-1-9
434,den burg,53.0542,4.7972,9.139999999999986,60,20,6.69,NL,2025-1-9
435,timaru,-44.4,171.25,19.860000000000014,73,86,2.68,NZ,2025-1-9
436,pontarlier,46.8333,6.25,0.009999999999990905,92,100,1.43,FR,2025-1-9
437,karyes,37.3,22.5,10.970000000000027,94,32,1.7,GR,2025-1-9
438,dinajpur,25.6272,88.6386,21.930000000000007,48,0,2.26,BD,2025-1-9
439,belvedere marittimo,39.6179,15.8617,17.079999999999984,84,100,2.0,IT,2025-1-9
440,harper,4.375,-7.7169,29.230000000000018,83,97,2.62,LR,2025-1-9
441,puerto armuelles,8.2833,-82.8667,28.75999999999999,81,100,0.45,PA,2025-1-9
442,cam ranh,11.9214,109.1591,29.129999999999995,61,40,10.8,VN,2025-1-9
443,debark',13.1561,37.8981,11.430000000000007,47,1,1.67,ET,2025-1-9
444,pacific grove,36.6177,-121.9166,17.269999999999982,71,0,4.02,US,2025-1-9
445,lerwick,60.1545,-1.1494,6.810000000000002,67,77,7.62,GB,2025-1-9
446,ha tien,10.3833,104.4833,31.170000000000016,53,37,9.1,VN,2025-1-9
447,nemuro,43.3236,145.575,3.3600000000000136,75,96,7.92,JP,2025-1-9
448,ploneour-lanvern,47.9,-4.2833,6.329999999999984,100,100,9.77,FR,2025-1-9
449,nicoya,10.1483,-85.452,26.069999999999993,86,100,4.03,CR,2025-1-9
450,khost,33.3395,69.9204,13.149999999999977,22,99,1.04,AF,2025-1-9
451,ascencion,31.1,-107.9833,1.759999999999991,86,89,2.24,MX,2025-1-9
452,rockport,28.0206,-97.0544,8.180000000000007,94,100,6.69,US,2025-1-9
453,nuuk,64.1835,-51.7216,-2.509999999999991,73,5,7.72,GL,2025-1-9
454,broome,42.2506,-75.833,-2.569999999999993,77,100,8.23,US,2025-1-9
455,at-bashi,41.1702,75.8106,-9.930000000000007,53,0,1.54,KG,2025-1-9
456,xai-xai,-25.0519,33.6442,28.00999999999999,90,98,3.16,MZ,2025-1-9
457,kismayo,-0.3582,42.5454,28.620000000000005,77,84,6.86,SO,2025-1-9
458,laascaanood,8.4774,47.3597,20.05000000000001,87,19,5.16,SO,2025-1-9
459,birmingham,33.5207,-86.8025,7.139999999999986,45,100,1.54,US,2025-1-9
460,ancud,-41.8697,-73.8203,12.720000000000027,79,9,1.6,CL,2025-1-9
461,alofi,-19.0595,-169.9187,28.089999999999975,94,75,4.63,NU,2025-1-9
462,north tamworth,-31.0778,150.9261,32.20999999999998,45,20,7.2,AU,2025-1-9
463,williams lake,52.1415,-122.1445,5.910000000000025,80,100,6.69,CA,2025-1-9
464,puerto lopez,4.0845,-72.956,30.329999999999984,67,100,0.79,CO,2025-1-9
465,palikir - national government center,6.9248,158.1611,34.620000000000005,66,75,6.17,FM,2025-1-9
466,malazgirt,39.1427,42.5401,-6.660000000000025,80,3,0.78,TR,2025-1-9
467,la gi,10.6667,107.7833,28.350000000000023,69,100,4.96,VN,2025-1-9
468,adilcevaz,38.8039,42.7342,1.7099999999999795,59,0,1.81,TR,2025-1-9
469,brazzaville,-4.2658,15.2832,28.319999999999993,93,22,0.8,CG,2025-1-9
470,pieksamaki,62.3,27.1333,-6.8799999999999955,97,94,2.49,FI,2025-1-9
471,mola di bari,41.0609,17.0873,13.930000000000007,79,7,3.14,IT,2025-1-9
472,guelmim,28.987,-10.0574,16.110000000000014,43,71,1.56,MA,2025-1-9
473,north bend,43.4065,-124.2243,12.100000000000023,93,0,1.54,US,2025-1-9
474,ambon,-3.6954,128.1814,36.23000000000002,100,40,1.03,ID,2025-1-9
475,yreka,41.7354,-122.6345,5.25,80,0,1.54,US,2025-1-9
476,tsiombe,-25.3,45.4833,31.819999999999993,67,9,2.0,MG,2025-1-9
477,tarawa,1.419,172.984,34.19999999999999,70,20,4.12,KI,2025-1-9
478,fortuna,40.5982,-124.1573,12.79000000000002,100,0,4.12,US,2025-1-9
479,plettenberg bay,-34.0527,23.3716,23.20999999999998,86,94,3.29,ZA,2025-1-9
480,namsos,64.4662,11.4957,-1.8999999999999773,86,100,4.12,NO,2025-1-9
481,kashmor,28.4333,69.5833,18.95999999999998,18,0,8.23,PK,2025-1-9
482,jauja,-11.7758,-75.4966,10.5,89,100,1.84,PE,2025-1-9
483,abadan,30.3392,48.3043,11.120000000000005,87,2,2.06,IR,2025-1-9
484,jeddah,21.5169,39.2192,26.069999999999993,68,20,0.0,SA,2025-1-9
485,aldinga beach,-35.2793,138.4604,31.730000000000018,40,36,4.59,AU,2025-1-9
486,ghat,24.9647,10.1728,11.689999999999998,36,0,0.58,LY,2025-1-9
487,salalah,17.0151,54.0924,24.19999999999999,43,0,6.17,OM,2025-1-9
488,sao jose da coroa grande,-8.8978,-35.1478,29.170000000000016,85,79,4.42,BR,2025-1-9
489,remire-montjoly,4.9167,-52.2667,27.170000000000016,100,75,0.51,GF,2025-1-9
490,an nuhud,12.7,28.4333,19.110000000000014,33,1,6.12,SD,2025-1-9
491,luba,3.4568,8.5547,29.610000000000014,82,10,2.19,GQ,2025-1-9
492,winters,38.5249,-121.9708,23.100000000000023,18,0,8.23,US,2025-1-9
493,gizo,-8.103,156.8419,32.0,76,98,4.43,SB,2025-1-9
494,mabaruma,8.2,-59.7833,23.779999999999973,93,30,0.6,GY,2025-1-9
495,gamboma,-1.8764,15.8644,26.569999999999993,84,89,1.66,CG,2025-1-9
496,ayr,55.4627,-4.6339,-1.8600000000000136,86,0,1.54,GB,2025-1-9
497,anton lizardo,19.05,-95.9833,24.379999999999995,88,26,2.55,MX,2025-1-9
498,bikin,46.8161,134.26,-8.259999999999991,79,28,1.45,RU,2025-1-9
499,pasni,25.2631,63.471,22.120000000000005,49,37,4.03,PK,2025-1-9
500,port hedland,-20.3167,118.5667,37.18000000000001,55,100,3.6,AU,2025-1-9
501,qazvin,36.2797,50.0049,0.9399999999999977,93,0,0.0,IR,2025-1-9
502,zabol,32.25,67.25,4.759999999999991,40,100,3.66,AF,2025-1-9
503,peace river,56.2501,-117.286,3.319999999999993,93,75,4.63,CA,2025-1-9
504,coron,11.9986,120.2043,34.389999999999986,59,75,1.92,PH,2025-1-9
505,khandyga,62.6667,135.6,-27.80000000000001,91,100,1.05,RU,2025-1-9
506,qui nhon,13.7667,109.2333,25.879999999999995,81,55,9.45,VN,2025-1-9
507,santa terezinha,-29.9002,-50.0904,25.24000000000001,74,12,7.45,BR,2025-1-9
508,katlenburg-lindau,51.6833,10.1,5.079999999999984,87,96,2.68,DE,2025-1-9
509,fomboni,-12.28,43.7425,30.829999999999984,80,70,4.52,KM,2025-1-9
510,dalandzadgad,43.5708,104.425,-4.850000000000023,53,88,1.54,MN,2025-1-9
511,guatrache,-37.6678,-63.5302,19.74000000000001,73,62,8.06,AR,2025-1-9
512,swan hill,-35.3378,143.5544,37.420000000000016,16,21,2.93,AU,2025-1-9
513,weno,7.4515,151.8468,34.120000000000005,74,20,3.6,FM,2025-1-9
514,ghadamis,30.1337,9.5007,13.620000000000005,41,0,3.7,LY,2025-1-9
515,zhaodong,46.0833,125.9833,-12.29000000000002,85,14,0.78,CN,2025-1-9
516,livadiya,42.8692,132.6764,-1.6800000000000068,47,64,6.17,RU,2025-1-9
517,susuman,62.7833,148.1667,-20.610000000000014,98,100,0.14,RU,2025-1-9
518,alenquer,-1.9417,-54.7383,27.0,94,100,1.38,BR,2025-1-9
519,karratha,-20.7377,116.8463,39.25999999999999,44,100,6.29,AU,2025-1-9
520,zhezqazghan,47.7833,67.7667,-11.529999999999973,78,15,5.0,KZ,2025-1-9
521,magistral'nyy,56.1725,107.4458,-14.129999999999995,96,100,1.03,RU,2025-1-9
522,zhumysker,49.3333,49.4,4.550000000000011,96,98,2.75,KZ,2025-1-9
523,itoman,26.1247,127.6694,16.360000000000014,76,75,12.35,JP,2025-1-9
524,holualoa,19.6228,-155.9522,26.389999999999986,84,95,0.89,US,2025-1-9
525,kudahuvadhoo,2.6708,72.8944,31.05000000000001,77,79,5.84,MV,2025-1-9
526,hondo,32.45,130.2,7.110000000000014,48,4,4.85,JP,2025-1-9
527,pointe michel,15.25,-61.3833,28.029999999999973,72,6,1.04,DM,2025-1-9
528,gulma,12.6423,4.3555,19.980000000000018,21,1,5.41,NG,2025-1-9
529,road town,18.4167,-64.6167,27.860000000000014,80,92,6.41,VG,2025-1-9
530,shindand,33.3029,62.1474,7.680000000000007,62,97,1.14,AF,2025-1-9
531,mansfield,53.1333,-1.2,0.160000000000025,87,5,1.6,GB,2025-1-9
532,kodar,16.9833,79.9667,26.0,64,6,3.65,IN,2025-1-9
533,byaroza,52.5314,24.9786,10.5,93,100,7.33,BY,2025-1-9
534,safotu,-13.4513,-172.4018,30.74000000000001,87,100,14.59,WS,2025-1-9
535,charters towers,-20.1,146.2667,38.0,30,19,4.7,AU,2025-1-9
536,masterton,-40.9597,175.6575,22.269999999999982,40,1,4.26,NZ,2025-1-9
537,watford city,47.8022,-103.2832,-1.9300000000000068,93,6,5.14,US,2025-1-9
538,colonel hill,22.7667,-74.2167,25.75,72,45,6.03,BS,2025-1-9
539,igarka,67.4667,86.5833,-28.840000000000003,100,40,2.47,RU,2025-1-9
540,menongue,-14.6585,17.691,19.45999999999998,91,60,1.32,AO,2025-1-9
541,el-tor,28.2364,33.6254,19.529999999999973,52,0,2.26,EG,2025-1-9
542,deqen,29.9618,90.7188,5.470000000000027,6,1,4.53,CN,2025-1-9
543,lospalos,-8.5186,127.0025,33.129999999999995,59,100,3.23,TL,2025-1-9
544,kurumkan,54.3,110.3,-15.889999999999986,91,28,0.5,RU,2025-1-9
545,baikonur,45.6167,63.3167,-3.6999999999999886,78,6,4.73,KZ,2025-1-9
546,zarah sharan,33.1467,68.7917,-3.269999999999982,68,100,1.43,AF,2025-1-9
547,colchani,-20.3,-66.9333,14.70999999999998,56,92,3.13,BO,2025-1-9
548,wagrowiec,52.8084,17.1996,3.829999999999984,97,100,7.71,PL,2025-1-9
549,gadzhiyevo,69.2551,33.3362,-6.310000000000002,99,100,4.69,RU,2025-1-9
550,quiberon,47.4841,-3.1196,8.259999999999991,82,100,13.7,FR,2025-1-9
551,troitskoye,52.9821,84.6757,-2.490000000000009,94,100,6.63,RU,2025-1-9
552,hami,42.8,93.45,-1.670000000000016,77,86,1.22,CN,2025-1-9
553,wloszczowa,50.8526,19.9659,4.5,79,100,9.5,PL,2025-1-9
554,minab,27.1467,57.0801,19.889999999999986,26,0,3.31,IR,2025-1-9
555,sabha,27.0377,14.4283,12.740000000000009,57,7,2.5,LY,2025-1-9
556,wolmaransstad,-27.1974,25.9831,22.899999999999977,75,78,3.19,ZA,2025-1-9
557,bafoulabe,13.8065,-10.8321,26.889999999999986,17,23,1.16,ML,2025-1-9
558,luckau,51.85,13.7167,3.8899999999999864,97,100,6.11,DE,2025-1-9
559,laojunmiao,39.8333,97.7333,-3.6499999999999773,66,91,7.48,CN,2025-1-9
560,galle,6.0367,80.217,31.439999999999998,81,28,0.45,LK,2025-1-9
561,siwa oasis,29.2041,25.5195,15.54000000000002,83,0,3.87,EG,2025-1-9
562,nema,57.5067,50.5011,-0.8299999999999841,92,94,3.64,RU,2025-1-9
563,labuan bajo,-8.4964,119.8877,32.120000000000005,74,91,1.37,ID,2025-1-9
564,st. john's,47.5649,-52.7093,3.6899999999999977,89,100,5.14,CA,2025-1-9
565,happy valley-goose bay,53.3168,-60.3315,3.319999999999993,86,100,10.29,CA,2025-1-9
566,bandon,51.7469,-8.7425,6.920000000000016,96,100,7.19,IE,2025-1-9
567,cidreira,-30.1811,-50.2056,25.54000000000002,73,2,7.33,BR,2025-1-9
568,la'ie,21.6477,-157.9253,30.129999999999995,84,40,1.79,US,2025-1-9
569,domerat,46.3606,2.5343,4.970000000000027,95,100,2.11,FR,2025-1-9
570,fisterra,42.9049,-9.2629,17.879999999999995,94,88,9.98,ES,2025-1-9
571,lorgues,43.4936,6.3611,12.379999999999995,54,40,5.66,FR,2025-1-9
572,kinston,35.2627,-77.5816,1.0699999999999932,59,0,2.06,US,2025-1-9
573,jayapura,-2.5333,140.7,33.81,70,100,2.71,ID,2025-1-9
574,greymouth,-42.4667,171.2,22.30000000000001,67,68,3.25,NZ,2025-1-9
575,longwy,49.5194,5.7688,4.100000000000023,94,84,3.58,FR,2025-1-9
576,yurty,56.0498,97.6348,-9.389999999999986,86,100,0.85,RU,2025-1-9
577,inhambane,-23.865,35.3833,31.04000000000002,82,19,5.88,MZ,2025-1-9
578,riberalta,-10.9833,-66.1,26.04000000000002,99,100,0.75,BO,2025-1-9
